landcover_class,landcover_name,lighting_radiance,lst_celsius,uhi_intensity,geometry,uhi_city_rural_median
6,Built area,30.338206528407063,29.75133893207069,4.751338932070691,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31750000000001, 28.49375], [77.325, 28.49375], [77.325, 28.5], [77.31750000000001, 28.5], [77.31750000000001, 28.49375]]]}",1.0487228219500295
6,Built area,29.24977989843336,29.437874304886535,4.437874304886538,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.325, 28.49375], [77.3325, 28.49375], [77.3325, 28.5], [77.325, 28.5], [77.325, 28.49375]]]}",0.7352581947658727
6,Built area,19.97721324095855,29.00648314320719,4.006483143207191,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.33250000000001, 28.49375], [77.34, 28.49375], [77.34, 28.5], [77.33250000000001, 28.5], [77.33250000000001, 28.49375]]]}",0.3038670330865294
6,Built area,16.34323742430089,28.525924624902263,3.525924624902263,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.49375], [77.3475, 28.49375], [77.3475, 28.5], [77.34, 28.5], [77.34, 28.49375]]]}",-0.17669148521839873
4,Crops,12.243646428064643,28.03459027413173,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34750000000001, 28.49375], [77.355, 28.49375], [77.355, 28.5], [77.34750000000001, 28.5], [77.34750000000001, 28.49375]]]}",
1,Trees,8.071216216763935,27.515890326301943,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.355, 28.49375], [77.3625, 28.49375], [77.3625, 28.5], [77.355, 28.5], [77.355, 28.49375]]]}",
1,Trees,8.297152541047435,27.49494586354652,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.36250000000001, 28.49375], [77.37, 28.49375], [77.37, 28.5], [77.36250000000001, 28.5], [77.36250000000001, 28.49375]]]}",
4,Crops,10.820880051595102,27.826356164383583,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.49375], [77.3775, 28.49375], [77.3775, 28.5], [77.37, 28.5], [77.37, 28.49375]]]}",
6,Built area,15.49010166419944,27.958217687074846,2.9582176870748462,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37750000000001, 28.49375], [77.385, 28.49375], [77.385, 28.5], [77.37750000000001, 28.5], [77.37750000000001, 28.49375]]]}",-0.7443984230458156
6,Built area,23.714907463835377,28.10832507903057,3.1083250790305748,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.385, 28.49375], [77.3925, 28.49375], [77.3925, 28.5], [77.385, 28.5], [77.385, 28.49375]]]}",-0.5942910310900906
6,Built area,36.29656685651359,28.35773037176717,3.357730371767172,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.39250000000001, 28.49375], [77.4, 28.49375], [77.4, 28.5], [77.39250000000001, 28.5], [77.39250000000001, 28.49375]]]}",-0.34488573835349357
6,Built area,55.58021943605367,28.391216216216225,3.391216216216222,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.49375], [77.4075, 28.49375], [77.4075, 28.5], [77.4, 28.5], [77.4, 28.49375]]]}",-0.31139989390443645
4,Crops,2.929196313351342,30.036128611723445,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.5], [76.80749999999999, 28.5], [76.80749999999999, 28.50625], [76.8, 28.50625], [76.8, 28.5]]]}",
4,Crops,3.074113279983804,30.19584602166963,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.80749999999999, 28.5], [76.81499999999998, 28.5], [76.81499999999998, 28.50625], [76.80749999999999, 28.50625], [76.80749999999999, 28.5]]]}",
4,Crops,2.678254648565643,30.662059202059258,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.815, 28.5], [76.82249999999999, 28.5], [76.82249999999999, 28.50625], [76.815, 28.50625], [76.815, 28.5]]]}",
4,Crops,2.306768158365627,30.713986268142587,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.82249999999999, 28.5], [76.82999999999998, 28.5], [76.82999999999998, 28.50625], [76.82249999999999, 28.50625], [76.82249999999999, 28.5]]]}",
4,Crops,2.237258904274748,30.495742128458485,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.5], [76.83749999999999, 28.5], [76.83749999999999, 28.50625], [76.83, 28.50625], [76.83, 28.5]]]}",
4,Crops,3.808488095531593,30.34600735048449,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83749999999999, 28.5], [76.84499999999998, 28.5], [76.84499999999998, 28.50625], [76.83749999999999, 28.50625], [76.83749999999999, 28.5]]]}",
4,Crops,2.63721276819706,30.33882694541233,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.845, 28.5], [76.85249999999999, 28.5], [76.85249999999999, 28.50625], [76.845, 28.50625], [76.845, 28.5]]]}",
4,Crops,2.5170050038500693,30.319072507051622,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.85249999999999, 28.5], [76.85999999999999, 28.5], [76.85999999999999, 28.50625], [76.85249999999999, 28.50625], [76.85249999999999, 28.5]]]}",
4,Crops,4.387900636328815,30.128852999340832,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.5], [76.86749999999999, 28.5], [76.86749999999999, 28.50625], [76.86, 28.50625], [76.86, 28.5]]]}",
1,Trees,16.92563409096486,30.01327194292355,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86749999999999, 28.5], [76.87499999999999, 28.5], [76.87499999999999, 28.50625], [76.86749999999999, 28.50625], [76.86749999999999, 28.5]]]}",
6,Built area,20.099771851412136,29.653540733366547,4.653540733366548,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.875, 28.5], [76.8825, 28.5], [76.8825, 28.50625], [76.875, 28.50625], [76.875, 28.5]]]}",0.9509246232458857
4,Crops,6.69978895058503,29.315941196124328,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8825, 28.5], [76.88999999999999, 28.5], [76.88999999999999, 28.50625], [76.8825, 28.50625], [76.8825, 28.5]]]}",
4,Crops,4.721776646809328,29.168260960598,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.89, 28.5], [76.8975, 28.5], [76.8975, 28.50625], [76.89, 28.50625], [76.89, 28.5]]]}",
6,Built area,5.784045603226971,29.340032305538355,4.3400323055383545,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8975, 28.5], [76.90499999999999, 28.5], [76.90499999999999, 28.50625], [76.8975, 28.50625], [76.8975, 28.5]]]}",0.6374161954176927
4,Crops,3.7164164936361592,29.135198857394,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.905, 28.5], [76.9125, 28.5], [76.9125, 28.50625], [76.905, 28.50625], [76.905, 28.5]]]}",
4,Crops,2.7531164739582987,28.36552845528457,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9125, 28.5], [76.91999999999999, 28.5], [76.91999999999999, 28.50625], [76.9125, 28.50625], [76.9125, 28.5]]]}",
0,Water,2.5917454039266508,27.84678734507504,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.92, 28.5], [76.9275, 28.5], [76.9275, 28.50625], [76.92, 28.50625], [76.92, 28.5]]]}",
0,Water,2.5359713777497013,27.382860382248168,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9275, 28.5], [76.93499999999999, 28.5], [76.93499999999999, 28.50625], [76.9275, 28.50625], [76.9275, 28.5]]]}",
0,Water,2.639526279242914,27.00972536285133,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.935, 28.5], [76.9425, 28.5], [76.9425, 28.50625], [76.935, 28.50625], [76.935, 28.5]]]}",
0,Water,2.8334966350246127,26.86861804528029,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9425, 28.5], [76.94999999999999, 28.5], [76.94999999999999, 28.50625], [76.9425, 28.50625], [76.9425, 28.5]]]}",
0,Water,3.802563180810887,27.16433719433725,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.95, 28.5], [76.9575, 28.5], [76.9575, 28.50625], [76.95, 28.50625], [76.95, 28.5]]]}",
0,Water,5.968167197865409,27.1627317583263,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9575, 28.5], [76.96499999999999, 28.5], [76.96499999999999, 28.50625], [76.9575, 28.50625], [76.9575, 28.5]]]}",
0,Water,7.266554041488751,27.34243409622455,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.965, 28.5], [76.9725, 28.5], [76.9725, 28.50625], [76.965, 28.50625], [76.965, 28.5]]]}",
4,Crops,11.76298834258057,27.67054599621342,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9725, 28.5], [76.97999999999999, 28.5], [76.97999999999999, 28.50625], [76.9725, 28.50625], [76.9725, 28.5]]]}",
4,Crops,13.284720664500384,28.118169092169133,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.98, 28.5], [76.9875, 28.5], [76.9875, 28.50625], [76.98, 28.50625], [76.98, 28.5]]]}",
6,Built area,19.462910308450613,28.622353736632792,3.622353736632793,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.9875, 28.5], [76.99499999999999, 28.5], [76.99499999999999, 28.50625], [76.9875, 28.50625], [76.9875, 28.5]]]}",-0.08026237348786935
6,Built area,24.503845169813594,29.079868132713088,4.079868132713088,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.995, 28.5], [77.0025, 28.5], [77.0025, 28.50625], [76.995, 28.50625], [76.995, 28.5]]]}",0.3772520225924261
6,Built area,26.53940019414232,29.651952827649865,4.651952827649865,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0025, 28.5], [77.00999999999999, 28.5], [77.00999999999999, 28.50625], [77.0025, 28.50625], [77.0025, 28.5]]]}",0.9493367175292029
6,Built area,28.50025268825325,29.6090914917231,4.609091491723099,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.01, 28.5], [77.0175, 28.5], [77.0175, 28.50625], [77.01, 28.50625], [77.01, 28.5]]]}",0.9064753816024371
6,Built area,27.39898974164969,29.435541354703968,4.435541354703968,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0175, 28.5], [77.02499999999999, 28.5], [77.02499999999999, 28.50625], [77.0175, 28.50625], [77.0175, 28.5]]]}",0.7329252445833063
6,Built area,27.298925854832994,29.279652014652054,4.279652014652058,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.025, 28.5], [77.0325, 28.5], [77.0325, 28.50625], [77.025, 28.50625], [77.025, 28.5]]]}",0.5770359045313924
6,Built area,24.02724251529288,29.198765733685622,4.198765733685626,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0325, 28.5], [77.03999999999999, 28.5], [77.03999999999999, 28.50625], [77.0325, 28.50625], [77.0325, 28.5]]]}",0.4961496235649605
6,Built area,22.681942546689832,29.246002636783157,4.246002636783153,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.04, 28.5], [77.0475, 28.5], [77.0475, 28.50625], [77.04, 28.50625], [77.04, 28.5]]]}",0.5433865266624949
6,Built area,22.533547030912867,29.412256567667747,4.412256567667747,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0475, 28.5], [77.05499999999999, 28.5], [77.05499999999999, 28.50625], [77.0475, 28.50625], [77.0475, 28.5]]]}",0.7096404575470849
6,Built area,25.45106570571409,29.60022216691557,4.600222166915572,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.055, 28.5], [77.0625, 28.5], [77.0625, 28.50625], [77.055, 28.50625], [77.055, 28.5]]]}",0.8976060567949098
6,Built area,38.60856586604255,29.741945900149243,4.741945900149243,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0625, 28.5], [77.07, 28.5], [77.07, 28.50625], [77.0625, 28.50625], [77.0625, 28.5]]]}",1.0393297900285816
6,Built area,38.06654509338173,29.823953028830623,4.823953028830626,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.07000000000001, 28.5], [77.0775, 28.5], [77.0775, 28.50625], [77.07000000000001, 28.50625], [77.07000000000001, 28.5]]]}",1.1213369187099609
6,Built area,46.54172479077644,29.82617123287676,4.8261712328767565,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0775, 28.5], [77.085, 28.5], [77.085, 28.50625], [77.0775, 28.50625], [77.0775, 28.5]]]}",1.1235551227560983
6,Built area,90.76895252433982,29.624567567567585,4.624567567567585,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.08500000000001, 28.5], [77.0925, 28.5], [77.0925, 28.50625], [77.08500000000001, 28.50625], [77.08500000000001, 28.5]]]}",0.921951457446923
6,Built area,87.26050028929839,29.522671146507417,4.522671146507417,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.0925, 28.5], [77.1, 28.5], [77.1, 28.50625], [77.0925, 28.50625], [77.0925, 28.5]]]}",0.8200550363867549
4,Crops,49.65931524802787,29.24100567991986,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1, 28.5], [77.10749999999999, 28.5], [77.10749999999999, 28.50625], [77.1, 28.50625], [77.1, 28.5]]]}",
4,Crops,25.135329540825207,28.913985399037703,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1075, 28.5], [77.115, 28.5], [77.115, 28.50625], [77.1075, 28.50625], [77.1075, 28.5]]]}",
4,Crops,13.110168848488785,28.679325701012147,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.115, 28.5], [77.12249999999999, 28.5], [77.12249999999999, 28.50625], [77.115, 28.50625], [77.115, 28.5]]]}",
6,Built area,12.516131782853924,28.639853712557077,3.639853712557074,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1225, 28.5], [77.13, 28.5], [77.13, 28.50625], [77.1225, 28.50625], [77.1225, 28.5]]]}",-0.06276239756358493
6,Built area,13.672989494091754,28.64185693918538,3.641856939185381,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.13, 28.5], [77.13749999999999, 28.5], [77.13749999999999, 28.50625], [77.13, 28.50625], [77.13, 28.5]]]}",-0.06075917093528105
1,Trees,15.995414427290914,28.671156964203742,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1375, 28.5], [77.145, 28.5], [77.145, 28.50625], [77.1375, 28.50625], [77.1375, 28.5]]]}",
1,Trees,19.181723533449944,28.616356589147333,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.145, 28.5], [77.15249999999999, 28.5], [77.15249999999999, 28.50625], [77.145, 28.50625], [77.145, 28.5]]]}",
6,Built area,22.48937654414829,28.509474734143453,3.5094747341434527,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1525, 28.5], [77.16, 28.5], [77.16, 28.50625], [77.1525, 28.50625], [77.1525, 28.5]]]}",-0.19314137597720915
6,Built area,30.186756955610743,28.45568901846456,3.455689018464561,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.16, 28.5], [77.16749999999999, 28.5], [77.16749999999999, 28.50625], [77.16, 28.50625], [77.16, 28.5]]]}",-0.24692709165610083
6,Built area,32.86797660518858,28.54223537158426,3.5422353715842583,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1675, 28.5], [77.175, 28.5], [77.175, 28.50625], [77.1675, 28.50625], [77.1675, 28.5]]]}",-0.16038073853640356
6,Built area,38.2039632941981,28.73643021759305,3.736430217593046,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.175, 28.5], [77.18249999999999, 28.5], [77.18249999999999, 28.50625], [77.175, 28.50625], [77.175, 28.5]]]}",0.03381410747238789
6,Built area,33.739187618197526,28.767743139307363,3.7677431393073633,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1825, 28.5], [77.19, 28.5], [77.19, 28.50625], [77.1825, 28.50625], [77.1825, 28.5]]]}",0.06512702918670144
6,Built area,30.00232637795901,28.54086109365181,3.540861093651806,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.19, 28.5], [77.19749999999999, 28.5], [77.19749999999999, 28.50625], [77.19, 28.50625], [77.19, 28.5]]]}",-0.16175501646885238
6,Built area,29.39945142466142,28.388811723478845,3.3888117234788453,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.1975, 28.5], [77.205, 28.5], [77.205, 28.50625], [77.1975, 28.50625], [77.1975, 28.5]]]}",-0.31380438664181654
6,Built area,19.7425933625247,28.3223924816821,3.322392481682101,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.205, 28.5], [77.21249999999999, 28.5], [77.21249999999999, 28.50625], [77.205, 28.50625], [77.205, 28.5]]]}",-0.3802236284385607
6,Built area,20.079383714779,28.294157762413608,3.294157762413608,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.2125, 28.5], [77.22, 28.5], [77.22, 28.50625], [77.2125, 28.50625], [77.2125, 28.5]]]}",-0.4084583477070538
6,Built area,23.67264302892717,28.315531112507884,3.315531112507884,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.22, 28.5], [77.22749999999999, 28.5], [77.22749999999999, 28.50625], [77.22, 28.50625], [77.22, 28.5]]]}",-0.3870849976127779
6,Built area,28.49993273610795,28.746292267783215,3.746292267783218,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.2275, 28.5], [77.235, 28.5], [77.235, 28.50625], [77.2275, 28.50625], [77.2275, 28.5]]]}",0.04367615766255284
6,Built area,30.59466257111473,29.04616529603496,4.04616529603496,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.235, 28.5], [77.24249999999999, 28.5], [77.24249999999999, 28.50625], [77.235, 28.50625], [77.235, 28.5]]]}",0.3435491859142985
6,Built area,29.35880980298326,29.18061854985899,4.180618549858991,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.2425, 28.5], [77.25, 28.5], [77.25, 28.50625], [77.2425, 28.50625], [77.2425, 28.5]]]}",0.47800243973832934
6,Built area,26.00250855652062,29.07349579176814,4.0734957917681385,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25, 28.5], [77.2575, 28.5], [77.2575, 28.50625], [77.25, 28.50625], [77.25, 28.5]]]}",0.37087968164747664
1,Trees,24.345769846701582,28.77554172888673,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.25750000000001, 28.5], [77.265, 28.5], [77.265, 28.50625], [77.25750000000001, 28.50625], [77.25750000000001, 28.5]]]}",
1,Trees,23.29767294074793,28.605530024798355,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.265, 28.5], [77.2725, 28.5], [77.2725, 28.50625], [77.265, 28.50625], [77.265, 28.5]]]}",
1,Trees,23.5161577817556,28.67059090628228,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.27250000000001, 28.5], [77.28, 28.5], [77.28, 28.50625], [77.27250000000001, 28.50625], [77.27250000000001, 28.5]]]}",
6,Built area,35.525050710300505,29.0124529723296,4.012452972329601,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28, 28.5], [77.2875, 28.5], [77.2875, 28.50625], [77.28, 28.50625], [77.28, 28.5]]]}",0.3098368622089396
6,Built area,47.76165600080749,29.42102314962306,4.4210231496230605,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.28750000000001, 28.5], [77.295, 28.5], [77.295, 28.50625], [77.28750000000001, 28.50625], [77.28750000000001, 28.5]]]}",0.7184070395023987
6,Built area,47.62550701966156,29.74010042112086,4.740100421120861,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.295, 28.5], [77.3025, 28.5], [77.3025, 28.50625], [77.295, 28.50625], [77.295, 28.5]]]}",1.037484311000199
6,Built area,29.398307535652386,29.86070468605561,4.8607046860556125,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.30250000000001, 28.5], [77.31, 28.5], [77.31, 28.50625], [77.30250000000001, 28.50625], [77.30250000000001, 28.5]]]}",1.158088575934947
6,Built area,27.062209484750063,29.738556361239308,4.738556361239308,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31, 28.5], [77.3175, 28.5], [77.3175, 28.50625], [77.31, 28.50625], [77.31, 28.5]]]}",1.035940251118646
6,Built area,31.239156262294664,29.72532603285219,4.725326032852191,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.31750000000001, 28.5], [77.325, 28.5], [77.325, 28.50625], [77.31750000000001, 28.50625], [77.31750000000001, 28.5]]]}",1.0227099227315293
6,Built area,32.34386866801494,29.504406895466165,4.504406895466165,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.325, 28.5], [77.3325, 28.5], [77.3325, 28.50625], [77.325, 28.50625], [77.325, 28.5]]]}",0.8017907853455029
6,Built area,24.928243624197474,29.147927386123214,4.147927386123218,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.33250000000001, 28.5], [77.34, 28.5], [77.34, 28.50625], [77.33250000000001, 28.50625], [77.33250000000001, 28.5]]]}",0.4453112760025526
6,Built area,17.196666917623396,28.685566142427597,3.685566142427593,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34, 28.5], [77.3475, 28.5], [77.3475, 28.50625], [77.34, 28.50625], [77.34, 28.5]]]}",-0.017049967693065327
4,Crops,12.06223844837498,28.154592699406734,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.34750000000001, 28.5], [77.355, 28.5], [77.355, 28.50625], [77.34750000000001, 28.50625], [77.34750000000001, 28.5]]]}",
6,Built area,11.301914147542664,27.64612162162165,2.646121621621649,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.355, 28.5], [77.3625, 28.5], [77.3625, 28.50625], [77.355, 28.50625], [77.355, 28.5]]]}",-1.0564944884990126
6,Built area,19.184898450567918,27.69950000000005,2.69950000000005,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.36250000000001, 28.5], [77.37, 28.5], [77.37, 28.50625], [77.36250000000001, 28.50625], [77.36250000000001, 28.5]]]}",-1.0031161101206116
6,Built area,24.68607945948789,27.99929729729734,2.999297297297339,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37, 28.5], [77.3775, 28.5], [77.3775, 28.50625], [77.37, 28.50625], [77.37, 28.5]]]}",-0.7033188128233228
6,Built area,32.50596035190217,28.17332653061228,3.173326530612279,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.37750000000001, 28.5], [77.385, 28.5], [77.385, 28.50625], [77.37750000000001, 28.50625], [77.37750000000001, 28.5]]]}",-0.529289579508383
6,Built area,40.020930295063145,28.33745547945209,3.337455479452089,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.385, 28.5], [77.3925, 28.5], [77.3925, 28.50625], [77.385, 28.50625], [77.385, 28.5]]]}",-0.36516063066857285
6,Built area,49.77099895961394,28.53394625922028,3.533946259220276,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.39250000000001, 28.5], [77.4, 28.5], [77.4, 28.50625], [77.39250000000001, 28.50625], [77.39250000000001, 28.5]]]}",-0.16866985090038256
6,Built area,68.10666903516697,28.540686070686075,3.5406860706860748,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[77.4, 28.5], [77.4075, 28.5], [77.4075, 28.50625], [77.4, 28.50625], [77.4, 28.5]]]}",-0.16193003943458706
4,Crops,2.4323395716177454,29.70363216875414,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8, 28.506249999999998], [76.80749999999999, 28.506249999999998], [76.80749999999999, 28.5125], [76.8, 28.5125], [76.8, 28.506249999999998]]]}",
4,Crops,2.3296368919514325,29.87168675644286,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.80749999999999, 28.506249999999998], [76.81499999999998, 28.506249999999998], [76.81499999999998, 28.5125], [76.80749999999999, 28.5125], [76.80749999999999, 28.506249999999998]]]}",
6,Built area,2.6173355796485893,30.334761904761933,5.334761904761933,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.815, 28.506249999999998], [76.82249999999999, 28.506249999999998], [76.82249999999999, 28.5125], [76.815, 28.5125], [76.815, 28.506249999999998]]]}",1.6321457946412714
4,Crops,2.412944172844669,30.305192265436187,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.82249999999999, 28.506249999999998], [76.82999999999998, 28.506249999999998], [76.82999999999998, 28.5125], [76.82249999999999, 28.5125], [76.82249999999999, 28.506249999999998]]]}",
4,Crops,2.4287733091719064,30.0457481872116,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83, 28.506249999999998], [76.83749999999999, 28.506249999999998], [76.83749999999999, 28.5125], [76.83, 28.5125], [76.83, 28.506249999999998]]]}",
4,Crops,3.223777373765813,29.870069215557027,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.83749999999999, 28.506249999999998], [76.84499999999998, 28.506249999999998], [76.84499999999998, 28.5125], [76.83749999999999, 28.5125], [76.83749999999999, 28.506249999999998]]]}",
5,Shrub & scrub,2.3564020467771067,29.835207646671087,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.845, 28.506249999999998], [76.85249999999999, 28.506249999999998], [76.85249999999999, 28.5125], [76.845, 28.5125], [76.845, 28.506249999999998]]]}",
4,Crops,2.4394087936427145,29.796441015430577,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.85249999999999, 28.506249999999998], [76.85999999999999, 28.506249999999998], [76.85999999999999, 28.5125], [76.85249999999999, 28.5125], [76.85249999999999, 28.506249999999998]]]}",
4,Crops,4.138819611695726,29.591463414634177,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86, 28.506249999999998], [76.86749999999999, 28.506249999999998], [76.86749999999999, 28.5125], [76.86, 28.5125], [76.86, 28.506249999999998]]]}",
6,Built area,9.256286150711242,29.31360580092292,4.313605800922918,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.86749999999999, 28.506249999999998], [76.87499999999999, 28.506249999999998], [76.87499999999999, 28.5125], [76.86749999999999, 28.5125], [76.86749999999999, 28.506249999999998]]]}",0.6109896908022598
4,Crops,11.24527944768141,29.10479674796753,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.875, 28.506249999999998], [76.8825, 28.506249999999998], [76.8825, 28.5125], [76.875, 28.5125], [76.875, 28.506249999999998]]]}",
4,Crops,5.435371646204509,28.98413579433097,,"{""geodesic"": false, ""type"": ""Polygon"", ""coordinates"": [[[76.8825, 28.506249999999998], [76.88999999999999, 28.506249999999998], [76.88999999999999, 28.5125], [76.8825, 28.5125], [76.8825, 28.506249999999998]]]}",
